id,created_at,text,sentiment,predicted_companies,valid_companies,invalid_companies
903487,2020-07-14 09:35:08+00:00,"ABG Sundal Collier - #TF Bank AB TF Bank - Loan loss level down 180bp q-o-q: PBLL in Q2’20 slightly lower than ABGSC and consensus Loan loss level came in at 370bp, down 180bp vs Q1’20 Share to outperform on loan loss relief https://t.co/grKEYWzpv9 #equity #stocks https://t.co/yXYhT8Jf0G",negative,OMC;TFC;AVB;VICI;TRMB;VTRS;LLY;VRSN;BSX;DVN,,OMC;TFC;AVB;VICI;TRMB;VTRS;LLY;VRSN;BSX;DVN
607666,2020-06-22 18:40:17+00:00,Apple Option Alert: Jul 17 $380 Calls Sweep (6) below Bid!: 450 @ $3.652 vs 3833 OI; Earnings 7/28 After Close [est] Ref= $358.05 $AAPL,negative,VICI;AVB;TRMB;MDLZ;CI;VTRS;UNH;CCI;ABT;OMC,,VICI;AVB;TRMB;MDLZ;CI;VTRS;UNH;CCI;ABT;OMC
929773,2020-07-16 16:11:19+00:00,Picked $amzn 3300 for earnings around 22. Should work If it runs into earnings!,positive,DOW;MDLZ;VICI;TRMB;OMC;CHD;PNW;CCI;BSX;UNH,,DOW;MDLZ;VICI;TRMB;OMC;CHD;PNW;CCI;BSX;UNH
849678,2020-07-10 11:31:00+00:00,RT @Northst18363337: Gold and especially silver could be about to experience one hell of a spike. Stay calm if it does and be ready to take…,negative,IRM;AZO;MCD;TFC;LKQ;UBER;AME;BBY;IFF;BRK.B,,IRM;AZO;MCD;TFC;LKQ;UBER;AME;BBY;IFF;BRK.B
209826,2020-04-27 23:35:31+00:00,$SPX Implied Volatility expiration 05/15/2020 #maxpain #options https://t.co/tFrmDjCFsa https://t.co/Nz0K9K6U6b,negative,AVB;VICI;CCI;VTR;PNW;EQR;IRM;DPZ;ABT;VTRS,,AVB;VICI;CCI;VTR;PNW;EQR;IRM;DPZ;ABT;VTRS
530059,2020-06-15 12:45:55+00:00,"Only in America do people believe that buying stocks is their national identity and sworn duty to society

$SPX $SPY",positive,KO;BRK.B;TROW;DOW;MCD;LLY;BBY;BSX;BEN;AME,,KO;BRK.B;TROW;DOW;MCD;LLY;BBY;BSX;BEN;AME
789540,2020-07-06 02:31:16+00:00,"$GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $BABA $FB $DOW $MSFT $QQQ $BB
To enhance your experience in trading and get instant help click here https://t.co/waJXnpA7xo https://t.co/p94fTX4VO5",positive,VICI;V;PNW;OMC;AVB;TFC;BBY;TROW;CCI;VRSN,,VICI;V;PNW;OMC;AVB;TFC;BBY;TROW;CCI;VRSN
615427,2020-06-22 10:43:13+00:00,"RT @t0_the_mo0n_: Top stocks to buy this week(in order)-

1- $KTOV huge announcements coming this week 🚀📈
2- $IDEX
3- $BIOC
4- $XSPA
5- $SH…",positive,V;GD;BBY;VTRS;KEYS;TROW;AME;TMO;LH;UBER,,V;GD;BBY;VTRS;KEYS;TROW;AME;TMO;LH;UBER
559748,2020-06-17 09:41:55+00:00,RT @stebottaioli: $SPX protect yourself https://t.co/5yuv3AEV5f,negative,VRSN;AVB;IRM;VTRS;VTR;IFF;BSX;TFC;CCI;ABT,,VRSN;AVB;IRM;VTRS;VTR;IFF;BSX;TFC;CCI;ABT
829815,2020-07-09 14:53:48+00:00,RT @AlertTrade: #algotrading #algotrade $SPX $SPY $AMZN $AAPL $FB $SHOP $NVDA $GOOGL $PAYX $ASPU $SMPL $WBA $BBBY $LEVI $SGH $MSM $HELE $AZ…,neutral,AVB;VICI;MTCH;PAYX;CCI;PNW;VTR;BLK;VTRS;MDLZ,PAYX,AVB;VICI;MTCH;CCI;PNW;VTR;BLK;VTRS;MDLZ
386715,2020-06-02 15:33:15+00:00,Dow rises as Wall Street focuses on easing coronavirus lockdowns amid civil unrest https://t.co/SUw6IaN5Kz $SFIX $PFE $CSCO $STX $DKS $ZM,positive,TROW;IRM;AVB;IFF;ESS;TFC;CCI;VTRS;VICI;BRK.B,,TROW;IRM;AVB;IFF;ESS;TFC;CCI;VTRS;VICI;BRK.B
585285,2020-06-19 13:56:01+00:00,"Now do September lol

41pts in 1 minute 😮

#es_f $spx $spy https://t.co/jIBi7qoBqz",neutral,VICI;CCI;VTR;AVB;PAYX;PNW;MDLZ;IVZ;CINF;VTRS,,VICI;CCI;VTR;AVB;PAYX;PNW;MDLZ;IVZ;CINF;VTRS
619183,2020-06-23 22:44:03+00:00,"You're not gonna want to miss this! @Benzinga's last Boot Camp was great, and this one could be even better!
https://t.co/bqaWKdNXVY
#DayTrading #stocks #investing #profits https://t.co/3SqJn6wuiB",positive,TROW;IFF;V;ESS;TFC;PAYX;VTRS;IRM;UBER;BBY,,TROW;IFF;V;ESS;TFC;PAYX;VTRS;IRM;UBER;BBY
311803,2020-05-07 11:31:35+00:00,"Another day, another overnight bid higher. Gotta love low volume overnight rallies off key support levels. 

$spx $spy https://t.co/DFsBzOtO27",positive,V;LKQ;VTRS;IFF;TROW;OMC;KO;IRM;MDLZ;BBY,,V;LKQ;VTRS;IFF;TROW;OMC;KO;IRM;MDLZ;BBY
892275,2020-07-14 20:17:10+00:00,"40pts on #nq_f

Made it back plus some more 😁

#es_f line is 3180-81

Bias in this area is 3192

Can't short above it

#nq_f is 10688
#es_f $spx $spy https://t.co/1AssSMIzlZ",negative,CCI;AVB;VICI;VTR;VTRS;CI;IRM;PAYX;BLK;MDLZ,,CCI;AVB;VICI;VTR;VTRS;CI;IRM;PAYX;BLK;MDLZ
621548,2020-06-23 19:10:21+00:00,"$ES1! RSI Divergence Signal

Exchange: PRIMEXBT
Symbol: ES1!
Timeframe: 1H
Signal: Bearish Divergence

Date: 06/23/2020, 7:10 PM

Trade SP500 Using Crypto Here:
https://t.co/gnPhDvSijn https://t.co/F3V9579jDp",negative,AVB;VICI;VTRS;CCI;PNW;DPZ;ABT;IRM;VTR;IVZ,,AVB;VICI;VTRS;CCI;PNW;DPZ;ABT;IRM;VTR;IVZ
788302,2020-07-06 07:03:47+00:00,RT @kpak82: $AAPL (weekly) https://t.co/vKGRLlIrkD,neutral,AVB;OMC;ABT;TFC;IRM;VRSN;VICI;CCI;IVZ;KO,,AVB;OMC;ABT;TFC;IRM;VRSN;VICI;CCI;IVZ;KO
486498,2020-06-10 12:34:24+00:00,Brokerages Expect Canadian National Railway $CNI Will Announce Earnings of $0.91 Per Share https://t.co/qF29Rzh2oP #stocks,positive,PNW;CCI;VICI;IVZ;VLTO;ABT;VTRS;VRSN;DPZ;OKE,,PNW;CCI;VICI;IVZ;VLTO;ABT;VTRS;VRSN;DPZ;OKE
46709,2020-04-14 21:45:16+00:00,#NetWire #RAT Targeting Taxpayers is Spreading via Legacy #Microsoft #Excel 4.0 #Macro $MSFT https://t.co/1yvirAzJf4 #Security #INFOSEC #NETSEC #Cybersecurity #APPSEC,neutral,VRSN;TFC;UNH;AVB;CCI;PAYX;IRM;ESS;VTRS;DHI,,VRSN;TFC;UNH;AVB;CCI;PAYX;IRM;ESS;VTRS;DHI
822801,2020-07-09 21:56:24+00:00,Proud owner of $AMZN stock. This thing might help me retire next year ...and pay for my yacht,positive,BBY;BRK.B;TROW;LEN;TFC;PNW;DHI;GD;AVB;VICI,,BBY;BRK.B;TROW;LEN;TFC;PNW;DHI;GD;AVB;VICI
142941,2020-04-21 15:40:52+00:00,"RT @dynamicvol: Feels like the market moved on from the 1st order (virus count) to the 2nd order (oil, solvency) effects this week  $SPX $V…",positive,BRK.B;VTRS;IVZ;UBER;TFC;PNW;ALGN;PCG;DOW;BLK,,BRK.B;VTRS;IVZ;UBER;TFC;PNW;ALGN;PCG;DOW;BLK
572615,2020-06-18 10:41:36+00:00,"Cerus Co. $CERS to Post FY2020 Earnings of -$0.44 Per Share, Cantor Fitzgerald Forecasts https://t.co/IaND4ABRzj #stocks",negative,VICI;IVZ;MDLZ;VLTO;AVB;CCI;PNW;FANG;ABT;CINF,,VICI;IVZ;MDLZ;VLTO;AVB;CCI;PNW;FANG;ABT;CINF
260397,2020-05-03 08:55:08+00:00,"$AHH $AHH.PA - Armada Hoffler Properties, Inc. (AHH) CEO Michael O'Hara on Q1 2020 Results - Earnings Call Transcript. https://t.co/hrBkQkE0dY #business #trading #stocks",neutral,AVB;ESS;VTR;VICI;DHI;CINF;OMC;BLK;PSA;BRK.B,,AVB;ESS;VTR;VICI;DHI;CINF;OMC;BLK;PSA;BRK.B
756997,2020-07-02 05:30:13+00:00,$AMZN - Amazon establishes new aerospace cloud unit https://t.co/iU2uOt4XDb,positive,VRSN;ESS;CCI;PNW;UNH;AVB;TRMB;PAYX;VTRS;PEG,,VRSN;ESS;CCI;PNW;UNH;AVB;TRMB;PAYX;VTRS;PEG
849304,2020-07-10 12:10:32+00:00,"Chinese authorities appear spooked by their own success getting investors crazy about #stocks. State funds cut stakes in big insurer PICC, tech firms, sending signal #China wants to curb the frenzy. https://t.co/QhPSmAHZEj",negative,WELL;ROL;DOW;ITW;BRK.B;IFF;AVB;KO;LIN;PHM,,WELL;ROL;DOW;ITW;BRK.B;IFF;AVB;KO;LIN;PHM
766740,2020-07-04 23:01:07+00:00,"$FB Sentiment is neutral right now.
News mentions: positive (7), negative (27), neutral (38)
Sentiment score: +0.111 (scale of -1.5 to +1.5)
Stock alerts, news, and research tools at https://t.co/Qkw92RLxV8",neutral,V;PTC;LKQ;AME;BBY;VTRS;TRMB;HPQ;TFC;ROL,,V;PTC;LKQ;AME;BBY;VTRS;TRMB;HPQ;TFC;ROL
452230,2020-06-08 16:04:35+00:00,"RT @ISABELNET_SA: 🇺🇸 S&amp;P 500

This chart compares the S&amp;P 500 today vs. 1929-30. Have some investors underestimated how far the Fed would g…",negative,IVZ;VICI;VTRS;BLK;UNH;CI;BRK.B;TGT;OKE;PNW,,IVZ;VICI;VTRS;BLK;UNH;CI;BRK.B;TGT;OKE;PNW
728827,2020-07-01 21:06:35+00:00,"@bostonchaahhts If “best qtr since 87” doesn’t make you a little nervous, then by all means keep buying $TSLA $AMZN $NFLX $RDFN $CMG. Otherwise now may be a good time to take a little off here. #justsaying 

cc: @mchaudhry82 @traderstewie @Terri1618 @johnscharts https://t.co/QT4F4t1Jn5",positive,OMC;KO;AVB;TFC;BRK.B;BBY;VICI;UBER;ROL;PCG,,OMC;KO;AVB;TFC;BRK.B;BBY;VICI;UBER;ROL;PCG
7365,2020-04-09 14:26:09+00:00,$SPY $SPX $SPXS $SPXL $SPXU Technical Analysis of the SP500 and where I think it might be headed  https://t.co/wzZGqQPX91,neutral,AVB;VICI;CCI;IVZ;OMC;VLTO;CNP;BLK;DPZ;MDLZ,,AVB;VICI;CCI;IVZ;OMC;VLTO;CNP;BLK;DPZ;MDLZ
668829,2020-06-26 18:16:05+00:00,"RT @Investingcom: *BREAKING:

*FACEBOOK SHARES TUMBLE 8% AMID ADS BOYCOTT

$FB https://t.co/2fTlsYo3l2",negative,WELL;NFLX;ROL;OMC;GOOGL;GOOG;AVB;DOW;AZO;VRSN,,WELL;NFLX;ROL;OMC;GOOGL;GOOG;AVB;DOW;AZO;VRSN
614258,2020-06-22 12:25:20+00:00,"For Servicing You""
"" Our Chartered Accountants"" 
#StockAdviosry #Advisory #Stocks #investment https://t.co/AtAUE3OANn",neutral,TROW;VRSN;TFC;BLK;PSA;ESS;IVZ;BBY;OMC;KO,,TROW;VRSN;TFC;BLK;PSA;ESS;IVZ;BBY;OMC;KO
63563,2020-04-15 23:00:07+00:00,"$JPM $C $FISV $WFC:

Stimulus Payments Slow Down Online Banking:

https://t.co/8bsaP4P9C2",negative,VRSN;VTRS;UNH;TFC;AVB;VICI;PEG;CNP;CCI;PNW,,VRSN;VTRS;UNH;TFC;AVB;VICI;PEG;CNP;CCI;PNW
317651,2020-05-08 20:06:26+00:00,"RT @Stash: It’s been a week. Treat yo’ self.
$JNJ #StashStockParty

May Fest. Day 6 🧴➡️https://t.co/96ocgRtnHN https://t.co/64jJxDy0qB",positive,AVB;VICI;ABT;OMC;PNW;ESS;MDLZ;BLK;DPZ;PAYX,,AVB;VICI;ABT;OMC;PNW;ESS;MDLZ;BLK;DPZ;PAYX
71099,2020-04-15 13:49:55+00:00,"$WMT tends to act quite strong during recessions...

Something to keep in mind for the ppl pointing to $AMZN as a reason to be bullish on the economy...

Despite its worthless industry classification, most don't use it as a 'discretionary'... It's $WMT online...",positive,MCD;BBY;V;AME;GD;AZO;DG;TROW;ITW;LKQ,,MCD;BBY;V;AME;GD;AZO;DG;TROW;ITW;LKQ
837369,2020-07-09 01:40:56+00:00,"RT @Reveretrading: July 9 Plan 📌

*Click on Picture to Expand* 

As always, very grateful for the feedback you guys give me. Best of luck t…",positive,V;PTC;BBY;TROW;AVY;TFC;SMCI;ADI;CMG;KEYS,,V;PTC;BBY;TROW;AVY;TFC;SMCI;ADI;CMG;KEYS
223798,2020-04-28 22:52:46+00:00,VF $VFC Research Coverage Started at BTIG Research https://t.co/zKoR3WIqU8 #stocks,neutral,TFC;AVB;VRSN;IFF;ESS;VICI;OMC;VTRS;DHI;UNH,,TFC;AVB;VRSN;IFF;ESS;VICI;OMC;VTRS;DHI;UNH
1878,2020-04-09 20:17:34+00:00,Twitter to Share More Data About Users With Advertisers @themotleyfool #stocks $TWTR https://t.co/FP4E8ZZgs0,positive,VRSN;VICI;ESS;IRM;CCI;ALGN;IVZ;AVB;TROW;PAYX,,VRSN;VICI;ESS;IRM;CCI;ALGN;IVZ;AVB;TROW;PAYX
344278,2020-05-28 12:23:01+00:00,RT @only1sidehustle: If you are thinking about buying $BRK.B....... Don't do it.  @WarrenBuffett loves #dividends but he won't pay you any.…,negative,PAYX;BRK.B;BLK;CHD;ESS;AVB;WEC;TFC;CI;TROW,BRK.B,PAYX;BLK;CHD;ESS;AVB;WEC;TFC;CI;TROW
779125,2020-07-06 19:38:57+00:00,"RT @Madison89421615: Probably nothing to worry about. Just the “invisible enemy”...

$spy $spx $qqq $eem $iwm $aapl $fb $googl $nflx $amzn…",negative,VICI;CNP;BRK.B;AVB;PEG;VTRS;BLK;IVZ;IRM;DOW,,VICI;CNP;BRK.B;AVB;PEG;VTRS;BLK;IVZ;IRM;DOW
516629,2020-06-14 18:07:03+00:00,"$twtr $msft $amzn $qqq $fb $nflx $xspa $googl $mrna
$penn $nvda $aapl $spy $spx #Futures $bynd $mark $xspa
$tmdi #RobinhoodTraders #SundayThoughts #SundayMotivation #GenZ #Millennials #GenX @DelMonte
 #holarchy #wholeparts #turtlesupdown

Retweet if you are ""a part of"" humanity. https://t.co/HRt2RfDu6i",neutral,AVB;VICI;VTR;BLK;CCI;PAYX;IRM;BRK.B;TFC;MDLZ,,AVB;VICI;VTR;BLK;CCI;PAYX;IRM;BRK.B;TFC;MDLZ
818322,2020-07-08 08:22:19+00:00,"GlaxoSmithKline ... sounds like a snobby law firm. It's #ThatOneAMCall and $GSK picking up $757 million; $PM tacking on another billion dollars, premarket. 

Tuesday*
Big sharks, taking out $2.4 million in call options, $EIX*

Dow futures, nice overnight rebound. Eyes: $MSFT https://t.co/F4lOMwY4Fz https://t.co/qqFhvGYp1S",positive,TROW;VICI;KDP;MDLZ;AVB;LEN;OMC;UNH;BRK.B;CNP,,TROW;VICI;KDP;MDLZ;AVB;LEN;OMC;UNH;BRK.B;CNP
94997,2020-04-17 20:45:54+00:00,"I think my wife qualifies for a job at Fed as she’s been buying tons of crap since Covid-19 stopped the economy 

$SPX $ES_F $SPY",negative,TFC;DOW;WELL;KO;BRK.B;AVB;CTAS;IFF;OMC;BSX,,TFC;DOW;WELL;KO;BRK.B;AVB;CTAS;IFF;OMC;BSX
872570,2020-07-13 20:46:22+00:00,"$BIDU $SAVE $WORK $T $AAPL $C $MSFT 
$XLF $SPY $FB $CHWY $PTON $DIS $F $ADBE $CSCO $JPM $CCL $MGM $IWM $HD $V $TWTR $XLE $XOM

To enhance your experience in trading and get instant help click here https://t.co/o02HlQ7vQI https://t.co/hIMMPsGVB0",positive,V;VRSN;OMC;TROW;VICI;MCD;TFC;PNW;BBY;CCI,V,VRSN;OMC;TROW;VICI;MCD;TFC;PNW;BBY;CCI
342299,2020-05-28 14:18:44+00:00,"💥💥💥💥 FTXP .0005 UP 66% ON FIRE BIG TIME😉

#tradingpennystocks  #StocksToTrade #OTCMarkets #SmallCaps #stockpicks #PUMPING #news  #StockAlert #Daytrader #microcap #stocks #trading #PENNYSTOCK #Investors #PressRelease #lowfloat",positive,BRK.B;TROW;TFC;AVB;IRM;PAYX;BLK;CI;PNW;DHI,,BRK.B;TROW;TFC;AVB;IRM;PAYX;BLK;CI;PNW;DHI
33450,2020-04-13 21:57:25+00:00,"After last week of trading we closed today’s day of trading we closed up $463.35 for a return of 7.37%. Want to know what #stocks are in this M1 Pie!? Check out my video down below for #StocksToTrade in 2020!! 

M1 Finance Portfolio Challenge: https://t.co/B1h1GmNGQp https://t.co/J9wk9h4Lri",positive,VICI;AVB;MDLZ;CINF;VTR;OMC;DHI;ESS;IVZ;CCI,,VICI;AVB;MDLZ;CINF;VTR;OMC;DHI;ESS;IVZ;CCI
34481,2020-04-13 20:18:54+00:00,$RCL lost over 16% and is Monday's worst performing $SPX #stock; $NCLH lost over 12% and $HOG lost over 9% while $TDG $CAT $GPS $SIVB $UAL and $LB all closed down over 8% on the day #trading,negative,HAL;LIN;ALB;PHM;ROL;CARR;AZO;NFLX;WELL;NVR,,HAL;LIN;ALB;PHM;ROL;CARR;AZO;NFLX;WELL;NVR
692219,2020-06-28 14:33:00+00:00,RT @Rollinopi: $PBT.U $PTGEF so the mighty Merck are Tweeting about Intensity. https://t.co/tsIYjhYrC4 I especially like this bit. Here’s p…,positive,AVB;VTRS;PNW;TFC;LLY;CCI;BRK.B;VRSN;WEC;BSX,,AVB;VTRS;PNW;TFC;LLY;CCI;BRK.B;VRSN;WEC;BSX
104452,2020-04-17 11:01:16+00:00,Step Back - Define the Edges - and Wait - https://t.co/uFWuhP96ck #trading #stocks #money #fridaythoughts #trend #trends,neutral,TROW;TFC;IRM;VTRS;OMC;CINF;UNH;DHI;IVZ;MDLZ,,TROW;TFC;IRM;VTRS;OMC;CINF;UNH;DHI;IVZ;MDLZ
665300,2020-06-26 21:37:37+00:00,Amazon Workers Urge Bezos to Match His Words on Race With Actions by @KYWeise @nytimes https://t.co/PZMuT3SRR9 more evidence that #Amazon Faces A Crucible Moment With Employees https://t.co/0C1avTwLKq $AMZN,positive,UBER;LKQ;BBY;ESS;TROW;KO;ROL;VRSN;OMC;PTC,,UBER;LKQ;BBY;ESS;TROW;KO;ROL;VRSN;OMC;PTC
19133,2020-04-10 07:51:31+00:00,Central Valley Community Bancorp $CVCY Given Average Recommendation of “Hold” by Brokerages https://t.co/WX2DvSo9O6 #stocks,neutral,VICI;OMC;TFC;AVB;UNH;DGX;CNP;VRSN;CCI;ABT,,VICI;OMC;TFC;AVB;UNH;DGX;CNP;VRSN;CCI;ABT
82272,2020-04-16 18:42:34+00:00,@gg_veritas Those and $SPX!,neutral,BSX;TMO;V;IFF;VTRS;ALGN;VRSN;UBER;TFC;MCD,,BSX;TMO;V;IFF;VTRS;ALGN;VRSN;UBER;TFC;MCD
302709,2020-05-06 01:20:21+00:00,RT @MurdocOTC: $GPFT is a sleeping giant in the marijuana sector guys. .05 pps now could be .50 later this year imo. GREAT DD here just wai…,positive,TFC;IFF;VTRS;UBER;MCD;TROW;GD;BRK.B;ITW;IRM,,TFC;IFF;VTRS;UBER;MCD;TROW;GD;BRK.B;ITW;IRM
512655,2020-06-13 07:51:43+00:00,RT @RTTNews: TSX Ends On Firm Note As Stocks Rebound After Recent Sell-off https://t.co/t3bMgmf8o7 #stocks #trading #rttnews https://t.co/U…,positive,CCI;VTR;IRM;VTRS;VRSN;AVB;VICI;PNW;MTCH;ESS,,CCI;VTR;IRM;VTRS;VRSN;AVB;VICI;PNW;MTCH;ESS
655784,2020-06-25 15:32:44+00:00,"$AAPL company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/B7BWRcEdMH https://t.co/J1Mx4dHQ5W https://t.co/MObF3kE7iy",neutral,IRM;AVB;DHI;VICI;VTRS;V;TFC;UNH;ESS;OMC,,IRM;AVB;DHI;VICI;VTRS;V;TFC;UNH;ESS;OMC
302089,2020-05-06 02:32:50+00:00,"RT @SeekingAlpha: $ATVI - Activision Blizzard, Inc. 2020 Q1 - Results - Earnings Call Presentation. https://t.co/XB1qhvvJBu #finance #busin…",neutral,VICI;AVB;OMC;UNH;DPZ;ESS;PNW;CCI;DHI;VRSN,,VICI;AVB;OMC;UNH;DPZ;ESS;PNW;CCI;DHI;VRSN
669382,2020-06-26 17:51:53+00:00,Definitely $T ....invested in some today 😬 https://t.co/HFBYnKHM27,positive,CCI;VICI;AVB;VRSN;ABT;PNW;PAYX;DHI;UNH;OKE,,CCI;VICI;AVB;VRSN;ABT;PNW;PAYX;DHI;UNH;OKE
394946,2020-06-03 20:43:06+00:00,$XOM breaking out https://t.co/pdCbo8y4pv,negative,VICI;CCI;AVB;VTR;IRM;UNH;WEC;PNW;ABT;MDLZ,,VICI;CCI;AVB;VTR;IRM;UNH;WEC;PNW;ABT;MDLZ
184851,2020-04-24 18:02:00+00:00,RT @SeekingAlpha: $LULU - Lululemon: Running Towards Success. https://t.co/QOqNIuLzQH #stocks #business #stockmarket,positive,BBY;TROW;V;PTC;JKHY;LULU;ROK;XYL;CMG;PG,LULU,BBY;TROW;V;PTC;JKHY;ROK;XYL;CMG;PG
485823,2020-06-10 13:13:50+00:00,"Target Locked $CHRW 
Sold at $83.09 
Take Profit: $81.28 
Stop Loss: $83.92 
Trade with us:https://t.co/injT0PPxiC 
$TSLA $SPY $AAPL #Forex https://t.co/DVQQxs2QKh",negative,IVZ;CCI;VICI;OMC;AVB;PAYX;CINF;CI;MDLZ;BLK,,IVZ;CCI;VICI;OMC;AVB;PAYX;CINF;CI;MDLZ;BLK
433442,2020-06-05 00:27:26+00:00,"RT @crescatkevin: Smug traders think a big CFTC non-commercial net short is bullish. 

It was actually its largest ever right before a majo…",positive,V;UBER;PTC;BBY;GD;AME;QCOM;ITW;KEYS;IFF,,V;UBER;PTC;BBY;GD;AME;QCOM;ITW;KEYS;IFF
374032,2020-06-01 16:45:56+00:00,@lovepennies1 thanks for following me! Tell your friends about our group the Head Trader Rico used to work on Wall Street for over 20 yrs! Amy Trader/TA #stocks,positive,UBER;TROW;BBY;TFC;BRK.B;DHI;IFF;ESS;KO;BEN,,UBER;TROW;BBY;TFC;BRK.B;DHI;IFF;ESS;KO;BEN
367437,2020-05-31 15:04:49+00:00,"RT @ValueInvestorRN: So, let me guess, #StockMarket #Futures will stupidly be gapping up (?) on 1) #riots2020,  2) lack of #SocialDistanaci…",negative,WELL;BLK;UBER;BRK.B;NFLX;IVZ;ROL;AVB;TROW;CI,,WELL;BLK;UBER;BRK.B;NFLX;IVZ;ROL;AVB;TROW;CI
450936,2020-06-08 17:48:59+00:00,"RT @ETFtrends: Making Salient Points About ESG Investing
Read More &gt; https://t.co/ZygMIFybpr
#etf #investing #stocks #business #news",positive,TROW;BBY;OMC;VRSN;V;LKQ;TFC;DHI;TRMB;IRM,,TROW;BBY;OMC;VRSN;V;LKQ;TFC;DHI;TRMB;IRM
797021,2020-07-07 15:47:05+00:00,"AQR Capital Management, LLC short position in EASYJET PLC down -0.08% to 0.78% #EZJ $EZJ #LSE #StockMarket #Stocks #Shares #Business #Markets #Trading #News #Investing #ShortSqueeze https://t.co/vM411LdLkR",negative,IVZ;BLK;AVB;OMC;TRMB;VTRS;UNH;CCI;ROL;CI,,IVZ;BLK;AVB;OMC;TRMB;VTRS;UNH;CCI;ROL;CI
457413,2020-06-08 07:42:35+00:00,"RT @NewsBricks: Nifty Pre-Market Update: ADIA follows Mubadala to pick stakes in Reliance JIO

#sensex #stockmarket #sharemarket #stocks #t…",positive,VTRS;OMC;SNPS;PAYX;VLTO;CTSH;MTCH;V;BSX;VICI,,VTRS;OMC;SNPS;PAYX;VLTO;CTSH;MTCH;V;BSX;VICI
580249,2020-06-19 18:10:39+00:00,@zerohedge Some point soon this class of “investor” will be selling their $AAPL &amp; $MSFT to funnel more money into their sh!tty penny stocks as they fall back to pennies from dollars.  Need the unemployment benefits to cease paying 19-year-olds who live at home to gamble,negative,BRK.B;HPQ;MCD;AZO;DOW;NFLX;UBER;KO;WELL;CHD,,BRK.B;HPQ;MCD;AZO;DOW;NFLX;UBER;KO;WELL;CHD
354223,2020-05-29 14:35:49+00:00,"RT @Merck: Through collaboration with @EisaiUS, we’re exploring new options for patients living with #kidneycancer and those with #livercan…",positive,BMY;VTR;ESS;IRM;IDXX;PSA;WELL;AVB;IFF;MRNA,,BMY;VTR;ESS;IRM;IDXX;PSA;WELL;AVB;IFF;MRNA
238364,2020-04-29 23:24:24+00:00,RT @MattEganCNN: The economy is collapsing like never before and yet US #stocks are on pace for their best month since Oct. 1974. S&amp;P 500 i…,negative,TROW;BRK.B;TFC;BBY;VTRS;V;AME;IFF;GD;BEN,,TROW;BRK.B;TFC;BBY;VTRS;V;AME;IFF;GD;BEN
788440,2020-07-06 06:29:28+00:00,RT @LiviamCapital: 1/ $FB is still remarkably cheap at these prices with long runway of growth. Recent advertising boycott is immaterial ye…,positive,ITW;UBER;ROL;AME;WELL;FTV;MCD;TMO;TFC;VRSN,,ITW;UBER;ROL;AME;WELL;FTV;MCD;TMO;TFC;VRSN
499074,2020-06-11 16:48:33+00:00,"RT @Dublin_Capital: Long $SPX Options holders rushing to the exits this morning, hitting the bid on calls, and trading puts at the ask.

Ne…",negative,VTRS;BRK.B;VICI;CCI;OMC;AVB;IRM;TROW;ESS;TRMB,,VTRS;BRK.B;VICI;CCI;OMC;AVB;IRM;TROW;ESS;TRMB
57638,2020-04-14 12:53:28+00:00,"The rally in internet #stocks suggests the market is believing two contradictory things at once, @johnauthers writes via @bopinion 

Peter Lynch: “Si te gusta la tienda, probablemente te va a gustar la acción·.

https://t.co/UVv7MYQZWB https://t.co/wNOWOFO58E",negative,AVB;VTRS;VICI;CCI;PNW;OMC;TRMB;UNH;KO;TFC,,AVB;VTRS;VICI;CCI;PNW;OMC;TRMB;UNH;KO;TFC
566838,2020-06-18 17:47:50+00:00,"RT @dariansharris: $ES_F $SPX $SPY

📈 Solid day. Was able to wait out most of the chop with a little patience. Was looking for 3128-3130 fo…",positive,VTRS;UBER;ESS;TROW;V;AVB;TFC;ALGN;IFF;BBY,,VTRS;UBER;ESS;TROW;V;AVB;TFC;ALGN;IFF;BBY
599065,2020-06-21 19:33:35+00:00,"RT @ddubrovskyFX: More idling in US stocks again?

Let's check liquidity conditions!

Yup, largest weekly shrink in the #Fed b/s this year…",negative,TROW;BLK;OMC;V;TFC;UBER;DVN;ROL;BEN;BRK.B,,TROW;BLK;OMC;V;TFC;UBER;DVN;ROL;BEN;BRK.B
833499,2020-07-09 11:24:41+00:00,RT @NTMarketscom: #Chinese media tries to cool overheated #stocks. State media in China urges ‘respect’ for the market. Gold breaches $1800…,positive,UBER;BRK.B;KO;ITW;BBY;AME;TROW;ROL;IFF;MCD,,UBER;BRK.B;KO;ITW;BBY;AME;TROW;ROL;IFF;MCD
808963,2020-07-08 19:41:22+00:00,Baidu $BIDU Has A Weak #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Poor; moving average score Good; #momentum score Poor #stocks #stock #StockMarket #Investment #investing https://t.co/Jj64hrH1R3 https://t.co/MQEa3MhtUz https://t.co/XdPiwSJlgF,negative,VRSN;VTRS;CCI;IRM;TROW;PNW;TFC;V;SNPS;AVB,,VRSN;VTRS;CCI;IRM;TROW;PNW;TFC;V;SNPS;AVB
